Arpu,Bytes,CLV,Gameqoo,Hari_Ps,Indibox,Is_Churn2,Is_Churn3,Is_Churn,Is_Usage_Inet,Is_Usage_Voice,Jml_Tiket,Kwadran_Indihome,Lart,List_Asset,Ltarif,Minipack,Number of Records,Plblcl,PLC,Product,Range_Umur,Speed,Stb2,Stb3,STO,Techno,Upgrade_Speed,Usage,Wifi_Ext
396000,3.02583E+11,6336000,0,3/16/2019 8:14:09 PM,0,CHURN,1,0,1,0,0,4,C19027 = CS19 - IndiHome Value INET + OTT,9,C19027-INETF10M-200k 200000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,GPI,FIBER,0,>200 GB,0
0,,0,0,10/08/2018 00:00,0,CHURN,1,1,0,0,0,1,C17048 = CS17-Program Upgrade Speed Baru,7,C17048-INETF30M-Upgrade Speed Baru 450000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,30720,0,0,JTN,FIBER,0,NO USAGE,0
545682,1.45598E+11,72575706,0,06/04/2009 00:00,0,CHURN,1,0,1,0,0,4,INDI25 = New Indihome Pemenangan Internet Super Winning Z1,8,INDI25-INETR1M1-IndiHome Pemenangan 105000,1,1,PL,0,3P (POTS-INTERNET-IPTV),i. 11-15 thn,1024,0,0,GAN,NON FIBER,0,100GB-200GB,0
396000,1.68213E+11,5940000,0,04/04/2019 00:00,0,CHURN,1,0,1,0,0,4,C19027 = CS19 - IndiHome Value INET + OTT,9,C19027-INETF10M-200k 200000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,CIB,FIBER,0,100GB-200GB,0
357500,48693183169,11082500,0,12/26/2017 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17086 = CS17 - IndiHome Promo NaRu 2017 (INET),5,C17086-INETFL10M-Standard 180000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,CKD,FIBER,0,20GB-100 GB,0
29341,,2259257,0,2/20/2014 12:00:00 AM,0,CHURN,1,1,0,0,0,2,INDI01 = New IndiHOME Internet Attack Zone1,2,INDI01-INETR2M1- New IndiHOME 250000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),g. 7-8 thn,2048,0,0,PLM,NON FIBER,0,NO USAGE,0
352000,1.01224E+11,5280000,0,04/09/2019 00:00,0,CHURN,1,0,1,0,0,4,C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT),7,C19044-INETF10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,PSR,FIBER,0,100GB-200GB,0
473000,1.19274E+12,7095000,0,04/02/2019 00:00,0,CHURN,1,0,1,0,0,4,C17048 = CS17-Program Upgrade Speed Baru,6,C17048-INETF20M-Upgrade Speed Baru 290000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,SLP,FIBER,0,>200 GB,0
489500,,8321500,0,2/28/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C19027 = CS19 - IndiHome Value INET + OTT,9,C19027-INETF20M-290k 290000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,KLD,FIBER,0,NO USAGE,0
0,94677084,0,0,8/30/2018 12:00:00 AM,0,CHURN,1,0,1,0,1,4,C17024 = CS17 - New Indihome Deluxe INET,7,C17024-INETF10M-Standard 190000,2,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,KLG,FIBER,0,< 20GB,0
979869,1.02961E+11,30375939,0,12/14/2017 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C17086 = CS17 - IndiHome Promo NaRu 2017 (INET),5,C17086-INETFL30M-Standard 410000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,30720,0,0,PKY,FIBER,0,100GB-200GB,0
489500,1.65745E+11,17622000,0,07/04/2017 00:00,0,CHURN,1,0,1,0,0,4,C17048 = CS17-Program Upgrade Speed Baru,4,C17048-INETF20M-Upgrade Speed Baru 290000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,SLP,FIBER,0,100GB-200GB,0
517000,97572944699,7238000,0,05/01/2019 00:00,0,NON CHURN,0,0,1,0,0,4,C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT),7,C19044-INETF10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,BEK,FIBER,0,20GB-100 GB,0
376662,75279272673,9039888,0,7/14/2018 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),5,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,PSK,FIBER,0,20GB-100 GB,0
440000,2.5408E+11,7480000,0,1/31/2019 12:48:10 PM,0,NON CHURN,0,0,1,0,2,4,C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet,6,C18166-INETFL20M-280k 280000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,CLS,FIBER,0,>200 GB,0
553300,87623931431,30984800,0,11/05/2015 00:00,0,NON CHURN,0,0,1,0,2,4,C15004 = CS - FTTH New Indihome Internet Super Winning Z1,4,INETR10M : New Pemenangan 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,KLG,FIBER,0,20GB-100 GB,0
0,,0,0,7/29/2018 12:00:00 AM,0,NON CHURN,0,1,0,0,0,1,C18024 = CS18 - New Internet Indihome Penuh Berkah,1,C18024-INETFL10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,CID,FIBER,0,NO USAGE,0
213455,26045010946,19210950,0,01/05/2013 00:00,0,NON CHURN,0,0,1,0,6,4,SDTBF2 = DTB_2013_PROGRAM_RETENSI_JABODETABEK_SEKAPUR,2,SDTBF2-INETR512K1-Gimmick retensi 150000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),g. 7-8 thn,1024,0,0,JAG,FIBER,0,20GB-100 GB,0
665500,2.07217E+11,16637500,0,06/11/2018 00:00,0,NON CHURN,0,0,1,0,1,4,C19156 = CS19 - Program Upgrade IndiHome - INET,6,C19156-INETF50M-Upgrade IndiHome 400000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,40960,0,0,BGG,FIBER,0,>200 GB,0
526581,2.1915E+11,11584782,0,9/16/2018 12:00:00 AM,0,NON CHURN,0,0,1,0,1,4,C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT),7,C19044-INETF10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,PSM,FIBER,0,>200 GB,0
1352615,18376899054,220476245,0,12/06/2006 00:00,0,NON CHURN,0,0,1,0,0,4,C16116 = Netizen Dinamic Price 2P INTERNET,3,C16116 - INETR3M3 - Standard 208000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),i. 11-15 thn,3072,0,0,JIA,NON FIBER,0,< 20GB,0
783860,3.27147E+11,103469520,0,07/06/2009 00:00,0,NON CHURN,0,0,1,0,0,4,C16116 = Netizen Dinamic Price 2P INTERNET,3,C16116 - INETR3M3 - Standard 208000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),i. 11-15 thn,3072,0,0,CID,NON FIBER,0,>200 GB,0
463028,2.04329E+11,26392596,0,10/22/2015 12:00:00 AM,0,NON CHURN,0,0,1,0,5,4,C15004 = CS - FTTH New Indihome Internet Super Winning Z1,4,INETR10M : New Pemenangan 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,BIN,FIBER,0,>200 GB,0
63360,,1584000,0,5/30/2018 12:00:00 AM,0,NON CHURN,0,0,0,0,0,2,Telkom Data Internet,1,NEWHOMEWF-Standard (Internet) 0,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),e. 3-4 thn,10240,0,0,PLM,NON FIBER,0,NO USAGE,0
59754,,1673112,0,3/28/2018 12:00:00 AM,0,NON CHURN,0,0,0,0,0,2,Telkom Data Internet,2,NEWHOMEWF-Standard (Internet) 0,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),e. 3-4 thn,10240,0,0,PDK,FIBER,0,NO USAGE,0
346500,83597759765,6930000,0,11/29/2018 12:00:00 AM,0,NON CHURN,0,0,1,0,2,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),4,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,JAG,FIBER,0,20GB-100 GB,0
360872,47298283388,10104416,0,3/28/2018 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),4,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,KBY,FIBER,0,20GB-100 GB,0
412500,1.31039E+11,23925000,0,9/22/2015 12:00:00 AM,0,NON CHURN,0,0,1,0,4,4,C15004 = CS - FTTH New Indihome Internet Super Winning Z1,4,INETR10M : New Pemenangan 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,CPD,FIBER,0,100GB-200GB,0
346500,41302386871,5544000,0,03/12/2019 00:00,0,NON CHURN,0,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),4,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,TGR,FIBER,0,20GB-100 GB,0
341000,2.20443E+11,10571000,0,12/27/2017 12:00:00 AM,0,NON CHURN,0,0,1,0,3,4,C17086 = CS17 - IndiHome Promo NaRu 2017 (INET),5,C17086-INETFL10M-Standard 180000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,PDR,FIBER,0,>200 GB,0
301549,2.21856E+11,22013077,0,06/09/2014 00:00,0,NON CHURN,0,0,1,0,1,4,INDI28 = New Indihome Pemenangan Internet Winning Z1,3,INDI28-INETR3M1-IndiHome Pemenangan 125000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),g. 7-8 thn,3072,0,0,TPR,FIBER,0,>200 GB,0
432166,1056150098,33276782,0,1/30/2014 7:41:12 PM,0,NON CHURN,0,0,1,0,0,4,HSSP05 = Paket untuk HSSP Paket 384 &amp; 512 Kbps,2,INETR1M3 : HSSP Rp. 150.000 320000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),g. 7-8 thn,1024,0,0,CLS,FIBER,0,< 20GB,0
529893,99670496153,28084329,0,2/16/2016 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C16116 = Netizen Dinamic Price 2P INTERNET,9,C16116 - INETF10M - Student 288000,3,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,CPD,FIBER,0,20GB-100 GB,0
627325,2.88199E+11,20074400,0,11/24/2017 12:00:00 AM,0,NON CHURN,0,0,1,0,2,4,C17048 = CS17-Program Upgrade Speed Baru,6,C17048-INETF30M-Upgrade Speed Baru 450000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,30720,0,0,PGG,FIBER,0,>200 GB,0
407000,45872088935,6512000,0,3/13/2019 12:00:00 AM,0,NON CHURN,0,0,1,0,2,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),4,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,JAG,FIBER,0,20GB-100 GB,0
0,,0,0,03/12/2016 00:00,0,CHURN,1,1,0,0,0,2,C16007 = CS16 - INTERNET indiHOME Fiber,4,C16007-INETF10M-Standard 245000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,TAN,FIBER,0,NO USAGE,0
346500,2.02522E+11,6583500,0,12/09/2018 00:00,0,NON CHURN,0,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),4,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,MRY,FIBER,0,>200 GB,0
41360,,620400,0,4/26/2019 12:00:00 AM,0,NON CHURN,0,0,0,0,0,2,Telkom Data Internet,1,NEWHOMEWF-Standard (Internet) 0,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),d. 1-2 thn,10240,0,0,KTZ,FIBER,0,NO USAGE,0
599500,21490322517,27577000,0,9/21/2016 12:00:00 AM,0,NON CHURN,0,0,1,0,2,4,C17048 = CS17-Program Upgrade Speed Baru,6,C17048-INETF20M-Upgrade Speed Baru 290000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,TPR,FIBER,0,20GB-100 GB,0
429000,81036814232,15015000,0,08/01/2017 00:00,0,NON CHURN,0,0,1,0,4,4,C19156 = CS19 - Program Upgrade IndiHome - INET,4,C19156-INETF20M-Upgrade IndiHome Opsi 1_210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,TPR,FIBER,0,20GB-100 GB,0
365192,1269919643,44918616,0,4/20/2010 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,SCRET1 = KNS_2012_PROGRAM_HSSP_RETENSI_1_2_3_MB,3,SCRET1-INET1000S-PROGRAM HSSP RETENSI 1M 195000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),i. 11-15 thn,10240,0,0,KTZ,FIBER,0,< 20GB,0
346500,47709974533,6237000,0,1/15/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),4,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,PKY,FIBER,0,20GB-100 GB,0
467500,2.27185E+11,14025000,0,01/11/2018 00:00,0,CHURN,1,0,1,0,0,4,C17086 = CS17 - IndiHome Promo NaRu 2017 (INET),5,C17086-INETFL20M-Standard 280000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,SUE,FIBER,0,>200 GB,0
387935,1.23765E+11,11638050,0,01/02/2018 00:00,0,CHURN,1,0,1,0,0,4,C17086 = CS17 - IndiHome Promo NaRu 2017 (INET),6,C17086-INETFL10M-Standard 180000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,PKU,FIBER,0,100GB-200GB,0
423500,58724848692,26257000,0,5/19/2015 12:00:00 AM,0,NON CHURN,0,0,1,0,6,4,INDI22 = New Indihome Pemenangan Internet Super Winning Discount Z1,3,INDI22-INETR10M1- IndiHome Pemenangan Discount 250000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,CKL,FIBER,0,20GB-100 GB,0
760100,3.36297E+11,18242400,0,07/02/2018 00:00,0,CHURN,1,0,1,0,0,4,C17048 = CS17-Program Upgrade Speed Baru,11,C17048-INETF20M-Upgrade Speed Baru 290000,4,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,KAL,FIBER,0,>200 GB,0
82500,594972,1072500,0,06/01/2019 00:00,0,CHURN,1,0,0,0,0,2,C19027 = CS19 - IndiHome Value INET + OTT,9,C19027-INETF20M-290k 290000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,KLD,FIBER,0,< 20GB,0
165000,73156171094,2310000,0,5/29/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT),7,C19044-INETF10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,CBB,FIBER,0,20GB-100 GB,0
0,,0,0,05/01/2019 00:00,0,CHURN,1,0,0,0,0,2,C17048 = CS17-Program Upgrade Speed Baru,4,C17048-INETF20M-Upgrade Speed Baru 290000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,KLD,FIBER,0,NO USAGE,0
599500,3.7491E+11,26977500,0,9/30/2016 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17048 = CS17-Program Upgrade Speed Baru,6,C17048-INETF20M-Upgrade Speed Baru 290000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,CPP,FIBER,0,>200 GB,0
361405,1.02201E+12,11203555,0,12/04/2017 00:00,0,CHURN,1,0,1,0,0,4,C17029 = CS17 - New Indihome Lower Value INET,5,C17029-INETF20M-Revisi 1 290000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,GBC,FIBER,0,>200 GB,0
313500,6975933,10032000,0,11/03/2017 00:00,0,CHURN,1,0,1,0,0,4,C17045 = CS17- Indihome Kemerdekaan (INTERNET),4,C17045-INETF10M-PROMO KEMERDEKAAN 190000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,SRP,FIBER,0,< 20GB,0
286000,26091316403,4290000,0,4/16/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17085 = CS17 - Indihome ODP Hijau Hitam Inet 10 Mbps Lower Value,4,C17085-INETFL10M-Standard 180000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,RJG,FIBER,0,20GB-100 GB,0
0,,0,0,12/19/2015 12:00:00 AM,0,CHURN,1,1,0,0,0,2,ES1502 = ES - Paket 2Play untuk Kawasan KGS-MOI HD,5,ES1502-INETR10M3-2Play KGS MOI 150000,1,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,KLG,FIBER,0,NO USAGE,0
105124,,9356036,0,02/12/2013 00:00,0,CHURN,1,1,0,0,0,2,INDI10 = New IndiHOME Internet Winning Zone 1,3,INDI10-INETR2M1- New IndiHOME20958 250000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),g. 7-8 thn,3072,0,0,MKR,FIBER,0,NO USAGE,0
440000,68506304141,8800000,0,11/23/2018 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet,6,C18166-INETFL20M-280k 280000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,KRG,FIBER,0,20GB-100 GB,0
456500,,7760500,0,2/23/2019 12:00:00 AM,0,CHURN,1,0,0,0,0,2,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),4,C17052-INETF20M-NETIZEN II 295000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,JAG,FIBER,0,NO USAGE,0
577500,4.1572E+11,21367500,0,06/06/2017 00:00,0,NON CHURN,0,0,1,0,0,4,C17048 = CS17-Program Upgrade Speed Baru,5,C17048-INETF20M-Upgrade Speed Baru 290000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,PDK,FIBER,0,>200 GB,0
0,,0,0,12/21/2015 12:00:00 AM,0,CHURN,1,1,0,0,0,2,ES1502 = ES - Paket 2Play untuk Kawasan KGS-MOI HD,5,ES1502-INETR10M3-2Play KGS MOI 150000,1,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,KLG,FIBER,0,NO USAGE,0
660000,8727200,17160000,0,5/24/2018 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C18024 = CS18 - New Internet Indihome Penuh Berkah,7,C18024-INETFL40M-470k 470000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,40960,0,0,TAN,FIBER,0,< 20GB,0
363000,1.10887E+11,7260000,0,11/19/2018 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet,6,C18166-INETFL10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,GAN,FIBER,0,100GB-200GB,0
396000,2.32914E+11,6336000,0,3/21/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C19027 = CS19 - IndiHome Value INET + OTT,9,C19027-INETF10M-200k 200000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,PDE,FIBER,0,>200 GB,0
456940,4881871772,6397160,0,05/08/2019 00:00,0,CHURN,1,0,1,0,0,4,C19027 = CS19 - IndiHome Value INET + OTT,8,C19027-INETF10M-200k 200000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,PSR,FIBER,0,< 20GB,0
332320,1.30048E+11,6978720,0,10/09/2018 00:00,0,CHURN,1,0,1,0,0,4,C17085 = CS17 - Indihome ODP Hijau Hitam Inet 10 Mbps Lower Value,6,C17085-INETFL10M-Standard 180000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,LGK,FIBER,0,100GB-200GB,0
165000,27312772967,2310000,0,5/28/2019 12:00:00 AM,0,CHURN,1,0,0,0,0,2,,4,,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,PDK,FIBER,0,20GB-100 GB,0
0,,0,0,12/19/2015 12:00:00 AM,0,CHURN,1,1,0,0,0,2,ES1502 = ES - Paket 2Play untuk Kawasan KGS-MOI HD,5,ES1502-INETR10M3-2Play KGS MOI 150000,1,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,KLG,FIBER,0,NO USAGE,0
427161,77138034597,8116059,0,12/11/2018 00:00,0,CHURN,1,0,1,0,0,4,C18052 = CS18 - Indihome Gamer INET,5,C18052-INETC10M-190k 190000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,BBL,FIBER,0,20GB-100 GB,0
522500,1468,16197500,0,12/21/2017 7:35:19 PM,0,CHURN,1,0,1,0,0,4,C17024 = CS17 - New Indihome Deluxe INET,6,C17024-INETF10M-Standard 190000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,CWI,FIBER,0,< 20GB,0
661404,33318238580,27778968,0,01/07/2017 00:00,0,NON CHURN,0,0,1,0,0,4,C17048 = CS17-Program Upgrade Speed Baru,8,C17048-INETF20M-Upgrade Speed Baru 290000,0,1,PL,1,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,1,0,CKG,FIBER,0,20GB-100 GB,0
346500,13418284083,5890500,0,02/02/2019 00:00,0,NON CHURN,0,0,1,0,0,4,C19156 = CS19 - Program Upgrade IndiHome - INET,6,C19156-INETF20M-Upgrade IndiHome Opsi 1_210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,MRY,FIBER,0,< 20GB,0
237387,1.08908E+11,3323418,0,5/22/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17085 = CS17 - Indihome ODP Hijau Hitam Inet 10 Mbps Lower Value,4,C17085-INETFL10M-Standard 180000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,JTN,NON FIBER,0,100GB-200GB,0
471570,53975135364,24993210,0,02/07/2016 00:00,0,CHURN,1,0,1,0,0,4,C16007 = CS16 - INTERNET indiHOME Fiber,5,C16007-INETF10M-Standard 245000,1,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,CLG,FIBER,0,20GB-100 GB,0
387841,,5429774,0,5/14/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT),7,C19044-INETF10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,CIL,FIBER,0,NO USAGE,0
363000,4.07311E+11,5808000,0,3/13/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C18052 = CS18 - Indihome Gamer INET,5,C18052-INETC10M-190k 190000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,CPP,FIBER,0,>200 GB,0
47469,,1186725,0,6/25/2018 12:00:00 AM,0,NON CHURN,0,0,0,0,0,2,Telkom Data Internet,1,NEWHOMEWF-Standard (Internet) 0,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),e. 3-4 thn,10240,0,0,GBI,FIBER,0,NO USAGE,0
674725,90843405269,15518675,0,08/07/2018 00:00,0,NON CHURN,0,0,1,0,5,4,C19156 = CS19 - Program Upgrade IndiHome - INET,21,C19156-INETF50M-Upgrade IndiHome 400000,14,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,40960,0,0,JAG,FIBER,0,20GB-100 GB,0
483577,3.31871E+11,6770078,0,05/02/2019 00:00,0,CHURN,1,0,1,0,0,4,C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT),8,C19044-INETF10M-210k 210000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,CPP,FIBER,0,>200 GB,0
400081,1.75369E+11,11202268,0,3/28/2018 12:00:00 AM,0,NON CHURN,0,0,1,0,1,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),5,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,TPR,FIBER,0,100GB-200GB,0
412500,5.42138E+11,23925000,0,9/29/2015 12:00:00 AM,0,NON CHURN,0,0,1,0,3,4,C15004 = CS - FTTH New Indihome Internet Super Winning Z1,4,INETR10M : New Pemenangan 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,PLM,FIBER,0,>200 GB,0
159500,1.21849E+11,12122000,0,03/06/2014 15:30,0,CHURN,1,0,1,0,0,4,C16116 = Netizen Dinamic Price 2P INTERNET,5,C16116 - INETF10M - Student 288000,0,1,PL,0,3P (POTS-INTERNET-IPTV),g. 7-8 thn,10240,0,0,DEP,FIBER,0,100GB-200GB,0
137500,39049116363,9212500,0,12/18/2014 4:43:10 PM,0,NON CHURN,0,0,1,0,0,4,INDI10 = New IndiHOME Internet Winning Zone 1,2,INDI10-INETR2M1- New IndiHOME26071 250000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),f. 5-6 thn,2048,0,0,CLS,FIBER,0,20GB-100 GB,0
45523,,1456736,0,11/29/2017 12:00:00 AM,0,NON CHURN,0,0,0,0,0,2,Telkom Data Internet,2,NEWHOMEWF-Standard (Internet) 0,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),e. 3-4 thn,10240,0,0,KTZ,FIBER,0,NO USAGE,0
346500,80311341598,7969500,0,8/18/2018 8:15:07 PM,0,NON CHURN,0,0,1,0,5,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),4,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,BJD,FIBER,0,20GB-100 GB,0
0,,0,0,5/30/2014 12:00:00 AM,0,CHURN,1,0,0,0,0,2,C16116 = Netizen Dinamic Price 2P INTERNET,3,C16116 - INETR3M3 - Standard 208000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),g. 7-8 thn,3072,0,0,GBI,NON FIBER,0,NO USAGE,0
749481,1.48069E+12,47217303,0,04/09/2015 00:00,0,NON CHURN,0,0,1,0,0,4,C19156 = CS19 - Program Upgrade IndiHome - INET,4,C19156-INETF100M-Upgrade IndiHome 750000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),f. 5-6 thn,40960,0,0,KLD,FIBER,0,>200 GB,0
