"Arpu","Bytes","CLV","Indibox","Is_Churn2","Is_Usage_Inet","Jml_Tiket","Kwadran_Indihome","Lart","List_Asset","Ltarif","Minipack","PLC","Product","Range_Umur","Speed","Stb2","STO","Techno","Upgrade_Speed","Usage","Wifi_Ext"
506000,69257863451,16192000,0,"NON CHURN",1,0,4,"C17024 = CS17 - New Indihome Deluxe INET",6,"C17024-INETF10M-Standard 190000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"KAL","FIBER",0,"20GB-100 GB",0
588500,475602000000,23540000,0,"NON CHURN",1,0,4,"C17048 = CS17-Program Upgrade Speed Baru",5,"C17048-INETF20M-Upgrade Speed Baru 290000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",20480,0,"BLJ","FIBER",0,">200 GB",0
599500,78757390598,16186500,0,"NON CHURN",1,2,4,"C17048 = CS17-Program Upgrade Speed Baru",6,"C17048-INETF30M-Upgrade Speed Baru 450000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",30720,0,"SMH","FIBER",0,"20GB-100 GB",0
412500,194598000000,23512500,0,"CHURN",1,0,4,"C15004 = CS - FTTH New Indihome Internet Super Winning Z1",4,"INETR10M : New Pemenangan 210000",0,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",10240,0,"MRY","FIBER",0,"100GB-200GB",0
568480,4149791885,90956800,0,"NON CHURN",1,2,4,"C16065 = CS16 - INTERNET indiHOME Deluxe",4,"C16065-INETF10M-Standard 245000",0,0,"3P (POTS-INTERNET-IPTV)","i. 11-15 thn",10240,0,"DEP","FIBER",0,"< 20GB",0
467500,90358120795,16830000,0,"NON CHURN",1,9,4,"C17029 = CS17 - New Indihome Lower Value INET",7,"C17029-INETF10M-Revisi 1 190000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,1,"CPP","FIBER",0,"20GB-100 GB",0
346500,68757840973,7276500,0,"NON CHURN",1,0,4,"C19156 = CS19 - Program Upgrade IndiHome - INET",4,"C19156-INETF20M-Upgrade IndiHome Opsi 1_210k 210000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"BGG","FIBER",0,"20GB-100 GB",0
412500,45042443938,11550000,0,"CHURN",1,0,4,"C18010 = CS18 - Indihome Khusus Imlek INET",5,"C18010-INETFL20M-280K 280000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",20480,0,"PDE","FIBER",0,"20GB-100 GB",0
393360,7478357,22028160,0,"CHURN",1,0,4,"C15004 = CS - FTTH New Indihome Internet Super Winning Z1",4,"INETR10M : New Pemenangan 210000",0,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",10240,0,"KTX","FIBER",0,"< 20GB",0
456500,30381415858,7760500,0,"CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",4,"C17052-INETF20M-NETIZEN II 295000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"SEG","FIBER",0,"20GB-100 GB",0
245942,5978934708,3443188,0,"CHURN",0,0,4,"C19027 = CS19 - IndiHome Value INET + OTT",9,"C19027-INETF10M-200k 200000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"KMG","NON FIBER",0,"< 20GB",0
352000,261460000000,5280000,0,"CHURN",1,0,4,"C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT)",7,"C19044-INETF10M-210k 210000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"PDE","FIBER",0,">200 GB",0
363000,150062000000,9075000,0,"CHURN",1,0,4,"C18024 = CS18 - New Internet Indihome Penuh Berkah",6,"C18024-INETFL10M-210k 210000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"KRG","FIBER",0,"100GB-200GB",0
363000,194617000000,6897000,0,"CHURN",1,0,4,"C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet",6,"C18166-INETFL10M-210k 210000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"JTN","FIBER",0,"100GB-200GB",0
442839,22910029133,15499365,0,"CHURN",1,0,4,"C17045 = CS17- Indihome Kemerdekaan (INTERNET)",6,"C17045-INETF10M-PROMO KEMERDEKAAN 190000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"JTN","FIBER",0,"20GB-100 GB",0
654500,181366000000,10472000,0,"NON CHURN",1,4,4,"C19184 = CS19 - IndiHome Fit INET",10,"C19184-INETF40M-425k-disc 425000",2,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",30720,0,"KTZ","FIBER",0,"100GB-200GB",0
434500,58544655861,12166000,0,"CHURN",1,0,4,"C18010 = CS18 - Indihome Khusus Imlek INET",6,"C18010-INETFL20M-280K 280000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",20480,0,"BGG","FIBER",0,"20GB-100 GB",0
341000,52023684986,20119000,0,"NON CHURN",1,0,4,"INDI25 = New Indihome Pemenangan Internet Super Winning Z1",4,"INDI25-INETR1M1-IndiHome Pemenangan 105000",0,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",1024,0,"CIB","FIBER",0,"20GB-100 GB",0
682000,39563135109,36828000,0,"NON CHURN",1,0,4,"C19156 = CS19 - Program Upgrade IndiHome - INET",8,"C19156-INETF50M-Upgrade IndiHome 400000",4,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",20480,0,"TBE","FIBER",0,"20GB-100 GB",0
446600,41460615839,9825200,0,"NON CHURN",1,19,4,"C19195 = CS19 - Single Play INET",4,"C19195-INETF20M-310k 310000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"BGG","FIBER",0,"20GB-100 GB",0
556600,286041000000,12245200,0,"CHURN",1,0,4,"C18024 = CS18 - New Internet Indihome Penuh Berkah",10,"C18024-INETFL10M-210k 210000",3,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"GBC","FIBER",0,">200 GB",0
379500,33995713074,12523500,0,"NON CHURN",1,5,4,"C17045 = CS17- Indihome Kemerdekaan (INTERNET)",4,"C17045-INETF10M-PROMO KEMERDEKAAN 190000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"GAN","FIBER",0,"20GB-100 GB",0
468741,87844637399,10312302,0,"NON CHURN",1,2,4,"C19189 = CS19 - IndiHome Streamix INET",7,"C19189-INETF20M-220k 220000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"CIB","FIBER",0,"20GB-100 GB",0
440000,32832397294,8800000,0,"CHURN",1,0,4,"C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet",6,"C18166-INETFL20M-280k 280000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"CID","FIBER",0,"20GB-100 GB",0
492566,75719225506,10343886,0,"NON CHURN",1,3,4,"C18074 = CS18 - Internet Paket Merdeka 2018 diatas 20M",6,"C18074-INETF20M-280k 280000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"CPD","FIBER",0,"20GB-100 GB",0
968355,223198000000,28082295,0,"NON CHURN",1,0,4,"C19156 = CS19 - Program Upgrade IndiHome - INET",16,"C19156-INETF50M-Upgrade IndiHome 400000",6,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",30720,1,"SLP","FIBER",0,">200 GB",0
324500,268865000000,6490000,0,"NON CHURN",1,0,4,"Telkom Data Internet",2,"HOMEWIFI-Fitur HomeWiFi (Internet) 0",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"BGG","FIBER",0,">200 GB",0
637553,365645000000,37615627,0,"NON CHURN",1,6,4,"INDI22 = New Indihome Pemenangan Internet Super Winning Discount Z1",4,"INDI22-INETR10M1- IndiHome Pemenangan Discount 250000",0,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",10240,0,"LGK","FIBER",0,">200 GB",0
393360,94838973402,25961760,0,"NON CHURN",1,3,4,"C15004 = CS - FTTH New Indihome Internet Super Winning Z1",4,"INETR10M : New Pemenangan 210000",0,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",10240,0,"CPD","FIBER",0,"20GB-100 GB",0
472681,222182000000,10871663,0,"NON CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",5,"C17052-INETF10M-NETIZEN II 195000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"PDE","FIBER",0,">200 GB",0
208529,45895838295,21061429,0,"CHURN",1,0,4,"HSSP05 = Paket untuk HSSP Paket 384 &amp; 512 Kbps",2,"INETR1M3 : HSSP Rp. 150.000 320000",0,0,"2P-NETIZEN (POTS-INTERNET)","h. 9-10 thn",1024,0,"CSR","NON FIBER",0,"20GB-100 GB",0
470162,148563000000,10813726,0,"CHURN",1,0,4,"C18074 = CS18 - Internet Paket Merdeka 2018 diatas 20M",7,"C18074-INETF20M-280k 280000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"BGG","FIBER",0,"100GB-200GB",0
352000,168215000000,5280000,0,"CHURN",1,0,4,"C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT)",7,"C19044-INETF10M-210k 210000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"CWA","FIBER",0,"100GB-200GB",0
533145,459373000000,10662900,0,"CHURN",1,0,4,"C17048 = CS17-Program Upgrade Speed Baru",7,"C17048-INETF20M-Upgrade Speed Baru 290000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"CWA","FIBER",0,">200 GB",0
287775,44746239086,4028850,0,"CHURN",1,0,4,"C19026 = CS19 - IndiHome Value INET tanpa OTT",5,"C19026-INETF10M-200k 200000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"JTN","FIBER",0,"20GB-100 GB",0
528000,240336000000,6864000,0,"CHURN",1,0,4,"C18074 = CS18 - Internet Paket Merdeka 2018 diatas 20M",7,"C18074-INETF20M-280k 280000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"SMH","FIBER",0,">200 GB",0
410716,239764000000,6160740,0,"CHURN",1,0,4,"C19027 = CS19 - IndiHome Value INET + OTT",8,"C19027-INETF10M-200k 200000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"CPD","FIBER",0,">200 GB",0
357500,49966193772,7507500,0,"CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",5,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"TAN","FIBER",0,"20GB-100 GB",0
460575,38944061518,28095075,0,"NON CHURN",1,1,4,"C15034 = CS - NON FTTH New Indihome Internet Super Winning Z1",5,"3M : Indihome Pemenangan 125000",0,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",3072,0,"RMG","NON FIBER",0,"20GB-100 GB",0
82500,13056485831,5775000,0,"CHURN",1,0,4,"HSSP05 = Paket untuk HSSP Paket 384 &amp; 512 Kbps",2,"INETR1M3 : HSSP Rp. 65.000 65000",0,0,"2P-NETIZEN (POTS-INTERNET)","f. 5-6 thn",1024,0,"CPA","NON FIBER",0,"< 20GB",0
363000,21947680300,9801000,0,"NON CHURN",1,0,4,"C18010 = CS18 - Indihome Khusus Imlek INET",6,"C18010-INETFL10M-250K 250000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"DMG","FIBER",0,"20GB-100 GB",0
132000,85728265705,9900000,0,"NON CHURN",1,0,4,"C16116 = Netizen Dinamic Price 2P INTERNET",3,"C16116 - INETR3M3 - Standard 208000",0,0,"2P-NETIZEN (POTS-INTERNET)","g. 7-8 thn",3072,0,"PLM","NON FIBER",0,"20GB-100 GB",0
272518,73145443773,4087770,0,"NON CHURN",1,1,4,"C18052 = CS18 - Indihome Gamer INET",7,"C18052-INETC10M-190k 190000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"CID","FIBER",0,"20GB-100 GB",0
498015,11311110072,10956330,0,"NON CHURN",1,1,4,"C18070 = CS18 - Internet Paket Merdeka 2018 - 10 Mbps",8,"C18070-INETF10M-210k 210000",2,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"SLP","FIBER",0,"< 20GB",0
379500,447479000000,10626000,0,"CHURN",1,1,4,"C18010 = CS18 - Indihome Khusus Imlek INET",5,"C18010-INETFL10M-250K 250000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"KRG","FIBER",0,">200 GB",0
368500,132727000000,9212500,0,"NON CHURN",1,1,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",7,"C17052-INETF10M-NETIZEN II 195000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"PDR","FIBER",0,"100GB-200GB",0
324500,49353020070,19470000,0,"NON CHURN",1,10,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",5,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",1024,0,"RMG","NON FIBER",0,"20GB-100 GB",0
574139,68509062533,8612085,0,"NON CHURN",1,1,4,"INDI25 = New Indihome Pemenangan Internet Super Winning Z1",7,"INDI25-INETR3M1-IndiHome Pemenangan 125000",2,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",3072,0,"GBI","NON FIBER",0,"20GB-100 GB",0
637495,214755000000,50362105,0,"NON CHURN",1,2,4,"SDTB2 = DTB_2013_MASS_FIX_JABODETABEK_SEKAPUR",6,"SDTB2-INETR2M1-Mass Fixed 485000",0,0,"3P (POTS-INTERNET-IPTV)","g. 7-8 thn",30720,0,"DEP","FIBER",1,">200 GB",0
533500,335697000000,10670000,0,"NON CHURN",1,1,4,"C17036 = CS17 - 1P Internet Only",2,"C17036-INETF20M-1P Inet Only 310000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"GBC","FIBER",0,">200 GB",0
1017500,156505000000,36630000,0,"NON CHURN",1,2,4,"C19064 = CS19 - Paket Upgrade Low FUP",9,"C19064-INETFL40M-490k 490000",2,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",30720,1,"PDE","FIBER",0,"100GB-200GB",0
569162,44505073570,13659888,0,"NON CHURN",1,0,4,"C18024 = CS18 - New Internet Indihome Penuh Berkah",6,"C18024-INETFL30M-370k 370000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",30720,0,"BGG","FIBER",0,"20GB-100 GB",0
521400,68596006211,37540800,0,"NON CHURN",1,3,4,"C17032 = CS17 - New Indihome Netizen I INET (with MOVIN)",5,"C17032-INETF20M-Standard 295000",0,0,"3P (POTS-INTERNET-IPTV)","g. 7-8 thn",20480,0,"DMG","FIBER",0,"20GB-100 GB",0
346500,158569000000,5544000,0,"CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",4,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"LBU","FIBER",0,"100GB-200GB",0
357500,198988000000,10367500,0,"NON CHURN",1,0,4,"C17086 = CS17 - IndiHome Promo NaRu 2017 (INET)",6,"C17086-INETFL10M-Standard 180000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"JTN","FIBER",0,"100GB-200GB",0
327525,56910260466,22926750,0,"NON CHURN",1,1,4,"INDI10 = New IndiHOME Internet Winning Zone 1",4,"INDI10-INETR3M1-New IndiHOME 300000",2,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",3072,0,"CKG","NON FIBER",0,"20GB-100 GB",0
449097,45375128053,23353044,0,"NON CHURN",1,3,4,"C16007 = CS16 - INTERNET indiHOME Fiber",4,"C16007-INETF10M-Standard 245000",0,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",10240,0,"KRG","FIBER",0,"20GB-100 GB",0
511500,263680000000,17902500,0,"NON CHURN",1,2,4,"C17048 = CS17-Program Upgrade Speed Baru",5,"C17048-INETF20M-Upgrade Speed Baru 290000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",20480,0,"TPR","FIBER",0,">200 GB",0
599500,134553000000,10791000,0,"NON CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",12,"C17052-INETF10M-NETIZEN II 195000",5,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,1,"LKG","FIBER",0,"100GB-200GB",0
440000,124758000000,11440000,0,"NON CHURN",1,2,4,"C18024 = CS18 - New Internet Indihome Penuh Berkah",6,"C18024-INETFL20M-280k 280000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",20480,0,"MRY","FIBER",0,"100GB-200GB",0
297000,92487049572,11286000,0,"NON CHURN",1,0,4,"C19156 = CS19 - Program Upgrade IndiHome - INET",4,"C19156-INETF20M-Upgrade IndiHome Opsi 1_210k 210000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"BIN","FIBER",0,"20GB-100 GB",0
484000,239680000000,20812000,0,"NON CHURN",1,0,4,"C19195 = CS19 - Single Play INET",2,"C19195-INETF20M-250k 250000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"CIK","FIBER",0,">200 GB",0
374532,70698162768,10861428,0,"NON CHURN",1,2,4,"C17036 = CS17 - 1P Internet Only",5,"C17036-INETF10M-1P Inet Only 210000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"TAR","FIBER",0,"20GB-100 GB",0
379868,77443255246,13675248,0,"NON CHURN",1,7,4,"C17029 = CS17 - New Indihome Lower Value INET",4,"C17029-INETF10M-Revisi 1 190000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"BIN","FIBER",0,"20GB-100 GB",0
583533,374049000000,28593117,0,"NON CHURN",1,0,4,"C19192 = CS19 - IndiHome Phoenix INET",7,"C19192-INETF20M-272k 272000",0,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",10240,0,"DEP","FIBER",0,">200 GB",0
639100,495283000000,37067800,0,"NON CHURN",1,0,4,"C16118 = CS16 - Paket IndiHome Dinamic Price Deluxe (Internet)",5,"C16118 - INETF10M - Dinamic Price 248000",0,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",10240,0,"CID","NON FIBER",0,">200 GB",0
357500,58837872680,8222500,0,"NON CHURN",1,1,4,"C19156 = CS19 - Program Upgrade IndiHome - INET",4,"C19156-INETF20M-Upgrade IndiHome Opsi 1_210k 210000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"BGG","FIBER",0,"20GB-100 GB",0
451000,95054186242,10373000,0,"CHURN",1,0,4,"C18074 = CS18 - Internet Paket Merdeka 2018 diatas 20M",8,"C18074-INETF20M-280k 280000",2,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"CPA","FIBER",0,"20GB-100 GB",0
330000,149863000000,4950000,0,"CHURN",1,0,4,"C18119 = CS18 - Indihome  Quadplay Kuadran 3 INET",4,"C18119-INETFL10M-190k 190000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"KHL","FIBER",0,"100GB-200GB",0
396000,143583000000,5940000,0,"CHURN",1,0,4,"C19027 = CS19 - IndiHome Value INET + OTT",9,"C19027-INETF10M-200k 200000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"PGG","FIBER",0,"100GB-200GB",0
440000,27236296611,7920000,0,"CHURN",1,0,4,"C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet",6,"C18166-INETFL20M-280k 280000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"CUG","FIBER",0,"20GB-100 GB",0
82498,25505058345,6022354,0,"CHURN",1,0,4,"DTBLO1 = DTB Low Occupancy Internet UCS 2",2,"DTBLO1-INETR1M1-DTB Inet Low Occupancy 195000",0,0,"2P-NETIZEN (POTS-INTERNET)","g. 7-8 thn",1024,0,"GDS","FIBER",0,"20GB-100 GB",0
538447,55544062431,5384470,0,"NON CHURN",1,2,4,"C16118 = CS16 - Paket IndiHome Dinamic Price Deluxe (Internet)",1,"C16118 - INETF10M - Dinamic Price 248000",0,0,"3P (POTS-INTERNET-IPTV)","c. 7-12 bln",10240,0,"PDE","FIBER",0,"20GB-100 GB",0
396000,98209902991,6732000,0,"CHURN",1,0,4,"C19027 = CS19 - IndiHome Value INET + OTT",8,"C19027-INETF10M-200k 200000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"DMG","FIBER",0,"20GB-100 GB",0
431443,24130066747,18983492,0,"CHURN",1,0,4,"C15004 = CS - FTTH New Indihome Internet Super Winning Z1",5,"INETR10M : New Pemenangan 210000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"CIK","FIBER",0,"20GB-100 GB",0
352000,260398000000,5280000,0,"CHURN",1,0,4,"C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT)",7,"C19044-INETF10M-210k 210000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"CIL","FIBER",0,">200 GB",0
1925000,64023696962,48125000,0,"CHURN",1,0,4,"C17026 = CS17 - New Indihome Premium INET",11,"C17026-INETF100M-Standard 1200000",6,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",102400,0,"KBY","FIBER",0,"20GB-100 GB",0
346500,34883760408,6237000,0,"NON CHURN",1,3,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",4,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"KRG","FIBER",0,"20GB-100 GB",0
760241,186518000000,15204820,0,"NON CHURN",1,2,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",9,"C17052-INETF20M-NETIZEN II 295000",3,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",30720,1,"PKY","FIBER",0,"100GB-200GB",0
378081,126766000000,12476673,0,"NON CHURN",1,3,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",5,"C17052-INETF10M-NETIZEN II 195000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"CSL","FIBER",0,"100GB-200GB",0
82500,52102607734,1155000,0,"CHURN",0,0,4,"C19027 = CS19 - IndiHome Value INET + OTT",9,"C19027-INETF20M-290k 290000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"SAM","FIBER",0,"20GB-100 GB",0
363000,31937001629,5445000,0,"CHURN",1,0,4,"C19026 = CS19 - IndiHome Value INET tanpa OTT",5,"C19026-INETF10M-200k 200000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"KAL","FIBER",0,"20GB-100 GB",0
412500,223490000000,22687500,0,"NON CHURN",1,1,4,"C15004 = CS - FTTH New Indihome Internet Super Winning Z1",4,"INETR10M : New Pemenangan 210000",0,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",10240,0,"CPD","FIBER",0,">200 GB",0
329998,119906000000,20129878,0,"CHURN",1,0,4,"C18052 = CS18 - Indihome Gamer INET",5,"C18052-INETC10M-190k 190000",0,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",10240,0,"CPP","FIBER",0,"100GB-200GB",0
561000,1247304156,29172000,0,"NON CHURN",1,5,4,"C16007 = CS16 - INTERNET indiHOME Fiber",6,"C16007-INETF10M-Standard 245000",1,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",10240,1,"JTN","FIBER",0,"< 20GB",0
364674,14613659347,46313598,0,"NON CHURN",1,1,4,"INDI25 = New Indihome Pemenangan Internet Super Winning Z1",5,"INDI25-INETR3M1-IndiHome Pemenangan 125000",0,0,"3P (POTS-INTERNET-IPTV)","i. 11-15 thn",3072,0,"STR","FIBER",0,"< 20GB",0
528000,77351563732,25872000,0,"NON CHURN",1,1,4,"C16065 = CS16 - INTERNET indiHOME Deluxe",4,"C16065-INETF10M-Standard 245000",0,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",10240,0,"JAG","FIBER",0,"20GB-100 GB",0
355300,191858000000,36595900,0,"NON CHURN",1,1,4,"INDI22 = New Indihome Pemenangan Internet Super Winning Discount Z1",6,"INDI22-INETR5M1- IndiHome Pemenangan Discount 150000",0,0,"2P-NETIZEN (POTS-INTERNET)","h. 9-10 thn",10240,0,"GBC","FIBER",0,"100GB-200GB",0
440000,184574000000,9240000,0,"NON CHURN",1,0,4,"C19184 = CS19 - IndiHome Fit INET",8,"C19184-INETF50M-490k-disc 490000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,1,"KRG","FIBER",0,"100GB-200GB",0
165000,60548185279,4125000,0,"NON CHURN",1,0,4,"INDI10 = New IndiHOME Internet Winning Zone 1",3,"INDI10-INETR1M1-New IndiHOME26070 195000",0,0,"2P-NETIZEN (POTS-INTERNET)","e. 3-4 thn",10240,0,"BEK","FIBER",0,"20GB-100 GB",0
873073,70246504272,40161358,0,"NON CHURN",1,7,4,"C17048 = CS17-Program Upgrade Speed Baru",6,"C17048-INETF20M-Upgrade Speed Baru 290000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",20480,0,"CKA","FIBER",0,"20GB-100 GB",0
379500,16895326731,9108000,0,"NON CHURN",1,0,4,"C18024 = CS18 - New Internet Indihome Penuh Berkah",6,"C18024-INETFL10M-210k 210000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"TBE","FIBER",0,"< 20GB",0
275000,127999000000,36025000,0,"NON CHURN",1,1,4,"C16002 = CS16 - INTERNET indiHOME Lite",3,"INETR3M3 : Standard New IndiHOME Disruptive 175000",0,0,"2P-NETIZEN (POTS-INTERNET)","i. 11-15 thn",3072,0,"KRA","FIBER",0,"100GB-200GB",0
357500,275015000000,11082500,0,"NON CHURN",1,3,4,"C17086 = CS17 - IndiHome Promo NaRu 2017 (INET)",5,"C17086-INETFL10M-Standard 180000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"CKG","FIBER",0,">200 GB",0
206137,60915336640,16490960,0,"NON CHURN",1,0,4,"INDI10 = New IndiHOME Internet Winning Zone 1",2,"INDI10-INETR3M1-New IndiHOME 300000",0,0,"2P-NETIZEN (POTS-INTERNET)","g. 7-8 thn",3072,0,"DMG","NON FIBER",0,"20GB-100 GB",0
318293,177726000000,4456102,0,"CHURN",1,0,4,"C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT)",7,"C19044-INETF10M-210k 210000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"PGB","NON FIBER",0,"100GB-200GB",0
401500,173850000000,15257000,0,"CHURN",1,0,4,"C17085 = CS17 - Indihome ODP Hijau Hitam Inet 10 Mbps Lower Value",5,"C17085-INETFL10M-Standard 180000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"CLD","FIBER",0,"100GB-200GB",0
456500,581367000000,10956000,0,"CHURN",1,0,4,"C18024 = CS18 - New Internet Indihome Penuh Berkah",6,"C18024-INETFL20M-280k 280000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",20480,0,"TPR","FIBER",0,">200 GB",0
